"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"xxx1427777291489267713","xxx1534137450389553152",2022-06-07 11:37:25,"Yosoy20212","🙏🙏🙏🙏
Dios te oiga... 
Comparte 😉. 
#siguemeytesigo #IFollowBack #YouTube #Russiandoll #Ucrania #QEPD #girl #HalaMadrid
#Bitcoin #Binance #CanYaman #UFCVegas56 #USA  #PSG #España #México #Argentina #Bolivia #Ecuador #Chile #Colombia #Ethereum #TikTok

https://t.co/jvpGfOANyd https://t.co/BNmNsRkAu8","Twitter for Android",274,,,,TRUE,FALSE,0,1,,,"siguemeytesigo IFollowBack YouTube Russiandoll Ucrania QEPD girl HalaMadrid Bitcoin Binance CanYaman UFCVegas56 USA PSG España México Argentina Bolivia Ecuador Chile Colombia Ethereum TikTok",,"vm.tiktok.com/ZMNdjNp2x/?k=1 twitter.com/EmaGainFollowe…","https://t.co/jvpGfOANyd https://t.co/BNmNsRkAu8","https://vm.tiktok.com/ZMNdjNp2x/?k=1 https://twitter.com/EmaGainFollower/status/1533990037074890752",,,,,,,,,,,"es","xxx1533990037074890752","🫂 Recarga tu cuenta de seguidores  🫂 Da RT 🔄 comenta tu usuario 💬
@EmaGainFollower y sigue todos los ❤️ MG ✓✓📍🔙🫂🫂",2022-06-07 01:51:39,"Twitter for Android",38,19,"xxx1400214877000638473","EmaGainFollower","𝓔𝓶𝓪 📍💘 🇬🇹",93553,50674,32078,"🅶🆄🅰🆃🅴🅼🅰🅻🅰 🇬🇹","𝕋𝕖 𝕒𝕪𝕦𝕕𝕒𝕞𝕠𝕤 𝕒 𝕔𝕣𝕖𝕔𝕖𝕣 𝐍𝐨 𝐏𝐨𝐫𝐧𝐨 𝐍𝐨 𝐃𝐌
#𝑬𝒎𝒂𝒏𝒖𝒆𝒍𝑮𝒂𝒊𝒏𝑭𝒐𝒍𝒍𝒐𝒘𝒆𝒓𝒔 #𝕭𝖑𝖊𝖘𝖘𝖎𝖓𝖌𝕰𝖒𝖆𝖓𝖚𝖊𝖑𝕿𝖊𝖆𝖒
#MarceTeAyuda",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Yosoy20212/status/1534137450389553152","Yosoy2021","Madrid","#Hipnosis...
https://t.co/SZagUGzw0R☝️
#Propósito 2022🤝
#DejarDeFumar🚭 Para Siempre.

#Like👍#Campanita🔔 #Suscríbete😍
#Comparte🙏
#siguemeytesigo","https://t.co/SZagUGzw0R",FALSE,566,1206,4,3660,2902,2021-08-17 23:41:39,FALSE,"https://t.co/SZagUGzw0R","https://youtu.be/rSPRlmcUq1M",,"https://pbs.twimg.com/profile_banners/1427777291489267713/1639740181",,"http://pbs.twimg.com/profile_images/1471803114256744458/lZh2wdsX_normal.jpg"
"xxx1427777291489267713","xxx1534137380222947339",2022-06-07 11:37:08,"Yosoy20212","🙏🙏🙏🙏
Dios te oiga... 
Comparte 😉. 
#siguemeytesigo #IFollowBack #YouTube #Russiandoll #Ucrania #QEPD #girl #HalaMadrid
#Bitcoin #Binance #CanYaman #UFCVegas56 #USA  #PSG #España #México #Argentina #Bolivia #Ecuador #Chile #Colombia #Ethereum #TikTok

https://t.co/jvpGfOANyd https://t.co/rCFQ58H89I","Twitter for Android",274,,,,TRUE,FALSE,0,1,,,"siguemeytesigo IFollowBack YouTube Russiandoll Ucrania QEPD girl HalaMadrid Bitcoin Binance CanYaman UFCVegas56 USA PSG España México Argentina Bolivia Ecuador Chile Colombia Ethereum TikTok",,"vm.tiktok.com/ZMNdjNp2x/?k=1 twitter.com/FollowTrickWel…","https://t.co/jvpGfOANyd https://t.co/rCFQ58H89I","https://vm.tiktok.com/ZMNdjNp2x/?k=1 https://twitter.com/FollowTrickWell/status/1533955273324363777",,,,,,,,,,,"es","xxx1533955273324363777","Siga todos que FAV esse tweet 🍒",2022-06-06 23:33:31,"Twitter for iPhone",334,21,"xxx3042842860","FollowTrickWell","Follow Trick Well",80509,16649,23449,"lana del gay","ative as notificações para ganhar novos seguidores participando dos tweets diariamente",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Yosoy20212/status/1534137380222947339","Yosoy2021","Madrid","#Hipnosis...
https://t.co/SZagUGzw0R☝️
#Propósito 2022🤝
#DejarDeFumar🚭 Para Siempre.

#Like👍#Campanita🔔 #Suscríbete😍
#Comparte🙏
#siguemeytesigo","https://t.co/SZagUGzw0R",FALSE,566,1206,4,3660,2902,2021-08-17 23:41:39,FALSE,"https://t.co/SZagUGzw0R","https://youtu.be/rSPRlmcUq1M",,"https://pbs.twimg.com/profile_banners/1427777291489267713/1639740181",,"http://pbs.twimg.com/profile_images/1471803114256744458/lZh2wdsX_normal.jpg"
"xxx1427777291489267713","xxx1534137342658748417",2022-06-07 11:37:00,"Yosoy20212","🙏🙏🙏🙏
Dios te oiga... 
Comparte 😉. 
#siguemeytesigo #IFollowBack #YouTube #Russiandoll #Ucrania #QEPD #girl #HalaMadrid
#Bitcoin #Binance #CanYaman #UFCVegas56 #USA  #PSG #España #México #Argentina #Bolivia #Ecuador #Chile #Colombia #Ethereum #TikTok

https://t.co/jvpGfOANyd https://t.co/rZIi4GrLfv","Twitter for Android",274,,,,TRUE,FALSE,0,1,,,"siguemeytesigo IFollowBack YouTube Russiandoll Ucrania QEPD girl HalaMadrid Bitcoin Binance CanYaman UFCVegas56 USA PSG España México Argentina Bolivia Ecuador Chile Colombia Ethereum TikTok",,"vm.tiktok.com/ZMNdjNp2x/?k=1 twitter.com/follow_brasill…","https://t.co/jvpGfOANyd https://t.co/rZIi4GrLfv","https://vm.tiktok.com/ZMNdjNp2x/?k=1 https://twitter.com/follow_brasilll/status/1533979338152022018",,,,,,,,,,,"es","xxx1533979338152022018","Siga todos que FAV e RT esse tweet 🍿",2022-06-07 01:09:08,"Twitter for Android",208,8,"xxx994306174211317766","follow_brasilll","Follow Trick Brasil 🔥",12935,10989,2955,,"Bem vindos, projeto para ajudar vocês a ganharem mais seguidores, ativem as notificações 🔔",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Yosoy20212/status/1534137342658748417","Yosoy2021","Madrid","#Hipnosis...
https://t.co/SZagUGzw0R☝️
#Propósito 2022🤝
#DejarDeFumar🚭 Para Siempre.

#Like👍#Campanita🔔 #Suscríbete😍
#Comparte🙏
#siguemeytesigo","https://t.co/SZagUGzw0R",FALSE,566,1206,4,3660,2902,2021-08-17 23:41:39,FALSE,"https://t.co/SZagUGzw0R","https://youtu.be/rSPRlmcUq1M",,"https://pbs.twimg.com/profile_banners/1427777291489267713/1639740181",,"http://pbs.twimg.com/profile_images/1471803114256744458/lZh2wdsX_normal.jpg"
"xxx1427777291489267713","xxx1534137297465221120",2022-06-07 11:36:49,"Yosoy20212","🙏🙏🙏🙏
Dios te oiga... 
Comparte 😉. 
#siguemeytesigo #IFollowBack #YouTube #Russiandoll #Ucrania #QEPD #girl #HalaMadrid
#Bitcoin #Binance #CanYaman #UFCVegas56 #USA  #PSG #España #México #Argentina #Bolivia #Ecuador #Chile #Colombia #Ethereum #TikTok

https://t.co/jvpGfOANyd https://t.co/MxExSkb0ph","Twitter for Android",274,,,,TRUE,FALSE,0,1,,,"siguemeytesigo IFollowBack YouTube Russiandoll Ucrania QEPD girl HalaMadrid Bitcoin Binance CanYaman UFCVegas56 USA PSG España México Argentina Bolivia Ecuador Chile Colombia Ethereum TikTok",,"vm.tiktok.com/ZMNdjNp2x/?k=1 twitter.com/BeaTeAyuda/sta…","https://t.co/jvpGfOANyd https://t.co/MxExSkb0ph","https://vm.tiktok.com/ZMNdjNp2x/?k=1 https://twitter.com/BeaTeAyuda/status/1533851651420917764",,,,,,,,,,,"es","xxx1533851651420917764","🌾 Sigue a todos los que den RT 🔃 y MG ❤️",2022-06-06 16:41:45,"Twitter Web App",391,71,"xxx1216916520619728897","BeaTeAyuda","🔃❤️ Bea Te Ayuda ❤️🔃",4541,8,1108,,"🔔 Activa mis notificaciones para ganar seguidores ❤

#DinamicaDeSeguimiento",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Yosoy20212/status/1534137297465221120","Yosoy2021","Madrid","#Hipnosis...
https://t.co/SZagUGzw0R☝️
#Propósito 2022🤝
#DejarDeFumar🚭 Para Siempre.

#Like👍#Campanita🔔 #Suscríbete😍
#Comparte🙏
#siguemeytesigo","https://t.co/SZagUGzw0R",FALSE,566,1206,4,3660,2902,2021-08-17 23:41:39,FALSE,"https://t.co/SZagUGzw0R","https://youtu.be/rSPRlmcUq1M",,"https://pbs.twimg.com/profile_banners/1427777291489267713/1639740181",,"http://pbs.twimg.com/profile_images/1471803114256744458/lZh2wdsX_normal.jpg"
"xxx1427777291489267713","xxx1534137148030451712",2022-06-07 11:36:13,"Yosoy20212","🙏🙏🙏🙏
Dios te oiga... 
Comparte 😉. 
#siguemeytesigo #IFollowBack #YouTube #Russiandoll #Ucrania #QEPD #girl #HalaMadrid
#Bitcoin #Binance #CanYaman #UFCVegas56 #USA  #PSG #España #México #Argentina #Bolivia #Ecuador #Chile #Colombia #Ethereum #TikTok

https://t.co/jvpGfOANyd https://t.co/bLQiZZMsuH","Twitter for Android",274,,,,TRUE,FALSE,2,2,,,"siguemeytesigo IFollowBack YouTube Russiandoll Ucrania QEPD girl HalaMadrid Bitcoin Binance CanYaman UFCVegas56 USA PSG España México Argentina Bolivia Ecuador Chile Colombia Ethereum TikTok",,"vm.tiktok.com/ZMNdjNp2x/?k=1 twitter.com/Touchofgold16/…","https://t.co/jvpGfOANyd https://t.co/bLQiZZMsuH","https://vm.tiktok.com/ZMNdjNp2x/?k=1 https://twitter.com/Touchofgold16/status/1534036664724725761",,,,,,,,,,,"es","xxx1534036664724725761","I want to be the the first and last thing you think of. ❤️",2022-06-07 04:56:56,"Twitter for Android",208,140,"xxx1456226241519001602","Touchofgold16","꧁☬*❤️༒❤️*☬꧂",10513,9429,37795,,"Me and me only,🥰
No Dms please 🚫
Turn On My Notifications 🔔",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Yosoy20212/status/1534137148030451712","Yosoy2021","Madrid","#Hipnosis...
https://t.co/SZagUGzw0R☝️
#Propósito 2022🤝
#DejarDeFumar🚭 Para Siempre.

#Like👍#Campanita🔔 #Suscríbete😍
#Comparte🙏
#siguemeytesigo","https://t.co/SZagUGzw0R",FALSE,566,1206,4,3660,2902,2021-08-17 23:41:39,FALSE,"https://t.co/SZagUGzw0R","https://youtu.be/rSPRlmcUq1M",,"https://pbs.twimg.com/profile_banners/1427777291489267713/1639740181",,"http://pbs.twimg.com/profile_images/1471803114256744458/lZh2wdsX_normal.jpg"
"xxx1427777291489267713","xxx1533438916816158723",2022-06-05 13:21:42,"Yosoy20212","🙏🙏🙏🙏
Dios te oiga... 
Comparte 😉. 
#siguemeytesigo #IFollowBack #YouTube #Russiandoll #Ucrania #QEPD #girl #HalaMadrid
#Bitcoin #Binance #CanYaman #UFCVegas56 #USA  #PSG #España #México #Argentina #Bolivia #Ecuador #Chile #Colombia #Ethereum #TikTok

https://t.co/jvpGfOANyd https://t.co/9U3QqhkdBA","Twitter for Android",274,,,,TRUE,FALSE,0,1,,,"siguemeytesigo IFollowBack YouTube Russiandoll Ucrania QEPD girl HalaMadrid Bitcoin Binance CanYaman UFCVegas56 USA PSG España México Argentina Bolivia Ecuador Chile Colombia Ethereum TikTok",,"vm.tiktok.com/ZMNdjNp2x/?k=1 twitter.com/SanjayKothariy…","https://t.co/jvpGfOANyd https://t.co/9U3QqhkdBA","https://vm.tiktok.com/ZMNdjNp2x/?k=1 https://twitter.com/SanjayKothariy/status/1532615876788502529",,,,,,,,,,,"es","xxx1532615876788502529","@jasmine50012486 @WALLI27 @ALEXIA_ESTA @MarthaCandia21 @swydersk @lhe2lhr @nealhailey @oce2005 @hRp__5 @Jemaco40 @Aa_ban1 @Zar_43 @nbea_h @oce2020 @Spencerjames211 @Jamesspencer211 @SergioA60798547 @GRAHAM15583070 @ElderAcost @blsnjaja @IsoaG All friends
Follow and follow back
@SanjayKothariy",2022-06-03 06:51:14,"Twitter for Android",1,0,"xxx1405597192409141249","SanjayKothariy","Sanjay Kumar",13555,13240,62132,"Jasdan, Gujrat","Follow back 100%

#सिर्फ_तुम_sk

( please don't Anfollow me 🙏 )

( अनफोलो बाले दुर रहे )",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Yosoy20212/status/1533438916816158723","Yosoy2021","Madrid","#Hipnosis...
https://t.co/SZagUGzw0R☝️
#Propósito 2022🤝
#DejarDeFumar🚭 Para Siempre.

#Like👍#Campanita🔔 #Suscríbete😍
#Comparte🙏
#siguemeytesigo","https://t.co/SZagUGzw0R",FALSE,566,1206,4,3660,2902,2021-08-17 23:41:39,FALSE,"https://t.co/SZagUGzw0R","https://youtu.be/rSPRlmcUq1M",,"https://pbs.twimg.com/profile_banners/1427777291489267713/1639740181",,"http://pbs.twimg.com/profile_images/1471803114256744458/lZh2wdsX_normal.jpg"
"xxx1427777291489267713","xxx1533438764059697154",2022-06-05 13:21:05,"Yosoy20212","🙏🙏🙏🙏
Dios te oiga... 
Comparte 😉. 
#siguemeytesigo #IFollowBack #YouTube #Russiandoll #Ucrania #QEPD #girl #HalaMadrid
#Bitcoin #Binance #CanYaman #UFCVegas56 #USA  #PSG #España #México #Argentina #Bolivia #Ecuador #Chile #Colombia #Ethereum #TikTok

https://t.co/jvpGfOANyd https://t.co/RtDlIazLKg","Twitter for Android",274,,,,TRUE,FALSE,0,1,,,"siguemeytesigo IFollowBack YouTube Russiandoll Ucrania QEPD girl HalaMadrid Bitcoin Binance CanYaman UFCVegas56 USA PSG España México Argentina Bolivia Ecuador Chile Colombia Ethereum TikTok",,"vm.tiktok.com/ZMNdjNp2x/?k=1 twitter.com/CamilaTeAyuda/…","https://t.co/jvpGfOANyd https://t.co/RtDlIazLKg","https://vm.tiktok.com/ZMNdjNp2x/?k=1 https://twitter.com/CamilaTeAyuda/status/1532353863663116289",,,,,,,,,,,"es","xxx1532353863663116289","Sigue los fav❤ y rt🔃 para sumar. 🇲🇷",2022-06-02 13:30:05,"Buffer",325,49,"xxx1476586498891952131","CamilaTeAyuda","Camila Te Ayuda ♥️🔃",11920,10,2444,"Activa la Campanita 🔔","Dinámicas diarias para que ganes seguidores ♥️🔃 #DinamicaDeSeguimiento",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Yosoy20212/status/1533438764059697154","Yosoy2021","Madrid","#Hipnosis...
https://t.co/SZagUGzw0R☝️
#Propósito 2022🤝
#DejarDeFumar🚭 Para Siempre.

#Like👍#Campanita🔔 #Suscríbete😍
#Comparte🙏
#siguemeytesigo","https://t.co/SZagUGzw0R",FALSE,566,1206,4,3660,2902,2021-08-17 23:41:39,FALSE,"https://t.co/SZagUGzw0R","https://youtu.be/rSPRlmcUq1M",,"https://pbs.twimg.com/profile_banners/1427777291489267713/1639740181",,"http://pbs.twimg.com/profile_images/1471803114256744458/lZh2wdsX_normal.jpg"
"xxx1427777291489267713","xxx1533438734288437252",2022-06-05 13:20:58,"Yosoy20212","🙏🙏🙏🙏
Dios te oiga... 
Comparte 😉. 
#siguemeytesigo #IFollowBack #YouTube #Russiandoll #Ucrania #QEPD #girl #HalaMadrid
#Bitcoin #Binance #CanYaman #UFCVegas56 #USA  #PSG #España #México #Argentina #Bolivia #Ecuador #Chile #Colombia #Ethereum #TikTok

https://t.co/jvpGfOANyd https://t.co/qMURu2YWGQ","Twitter for Android",274,,,,TRUE,FALSE,0,1,,,"siguemeytesigo IFollowBack YouTube Russiandoll Ucrania QEPD girl HalaMadrid Bitcoin Binance CanYaman UFCVegas56 USA PSG España México Argentina Bolivia Ecuador Chile Colombia Ethereum TikTok",,"vm.tiktok.com/ZMNdjNp2x/?k=1 twitter.com/TiniTeAyuda/st…","https://t.co/jvpGfOANyd https://t.co/qMURu2YWGQ","https://vm.tiktok.com/ZMNdjNp2x/?k=1 https://twitter.com/TiniTeAyuda/status/1532346501271257088",,,,,,,,,,,"es","xxx1532346501271257088","Dale RT🔃 y Sigue Todos Los❤️ LIKES 🕸️",2022-06-02 13:00:50,"Buffer",363,60,"xxx1420579285216206854","TiniTeAyuda","Tini♥️🔃",7722,42,2481,"🔔Activa la campanita","Dinámicas diarias para que ganes seguidores ♥️🔃 #DinamicaDeSeguimiento",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Yosoy20212/status/1533438734288437252","Yosoy2021","Madrid","#Hipnosis...
https://t.co/SZagUGzw0R☝️
#Propósito 2022🤝
#DejarDeFumar🚭 Para Siempre.

#Like👍#Campanita🔔 #Suscríbete😍
#Comparte🙏
#siguemeytesigo","https://t.co/SZagUGzw0R",FALSE,566,1206,4,3660,2902,2021-08-17 23:41:39,FALSE,"https://t.co/SZagUGzw0R","https://youtu.be/rSPRlmcUq1M",,"https://pbs.twimg.com/profile_banners/1427777291489267713/1639740181",,"http://pbs.twimg.com/profile_images/1471803114256744458/lZh2wdsX_normal.jpg"
"xxx1427777291489267713","xxx1533438694442549248",2022-06-05 13:20:49,"Yosoy20212","🙏🙏🙏🙏
Dios te oiga... 
Comparte 😉. 
#siguemeytesigo #IFollowBack #YouTube #Russiandoll #Ucrania #QEPD #girl #HalaMadrid
#Bitcoin #Binance #CanYaman #UFCVegas56 #USA  #PSG #España #México #Argentina #Bolivia #Ecuador #Chile #Colombia #Ethereum #TikTok

https://t.co/jvpGfOANyd https://t.co/nZerhupa8F","Twitter for Android",274,,,,TRUE,FALSE,1,2,,,"siguemeytesigo IFollowBack YouTube Russiandoll Ucrania QEPD girl HalaMadrid Bitcoin Binance CanYaman UFCVegas56 USA PSG España México Argentina Bolivia Ecuador Chile Colombia Ethereum TikTok",,"vm.tiktok.com/ZMNdjNp2x/?k=1 twitter.com/guiller2513681…","https://t.co/jvpGfOANyd https://t.co/nZerhupa8F","https://vm.tiktok.com/ZMNdjNp2x/?k=1 https://twitter.com/guiller25136814/status/1532557715754688525",,,,,,,,,,,"es","xxx1532557715754688525","❉ ╤╤╤╤ ✿ ╤╤╤╤ ❉
#MarceTeAyuda🔮 
❉ ╧╧╧╧ ✿ ╧╧╧╧ ❉
🌻 

@MarcelaErcia
@otrogoga60
@ruizfra21889955
@_Anderson_Spm

@guiller25136814
@fitoazul1
@giosuemendoza
@halconavicencio
 
@MaryVeas4
@fernandomzoboli
@LuisCar41418511 
@MassimoSDV
@Freddy_kruger13 
💫⭐🙏",2022-06-03 03:00:07,"Twitter for Android",11,6,"xxx2214984744","guiller25136814","Guille 39K #Csi N Y.",39016,37222,179493,"Planeta Boca","@Z100NewYork #TSha
Boca Jrs💙💛💙
@shakira

#MarceTeAyuda @Hausercello
 
Freedom 🗽
 Instagram: Guilloguilleg    -New York❤",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Yosoy20212/status/1533438694442549248","Yosoy2021","Madrid","#Hipnosis...
https://t.co/SZagUGzw0R☝️
#Propósito 2022🤝
#DejarDeFumar🚭 Para Siempre.

#Like👍#Campanita🔔 #Suscríbete😍
#Comparte🙏
#siguemeytesigo","https://t.co/SZagUGzw0R",FALSE,566,1206,4,3660,2902,2021-08-17 23:41:39,FALSE,"https://t.co/SZagUGzw0R","https://youtu.be/rSPRlmcUq1M",,"https://pbs.twimg.com/profile_banners/1427777291489267713/1639740181",,"http://pbs.twimg.com/profile_images/1471803114256744458/lZh2wdsX_normal.jpg"
"xxx1427777291489267713","xxx1533438602461564928",2022-06-05 13:20:27,"Yosoy20212","🙏🙏🙏🙏
Dios te oiga... 
Comparte 😉. 
#siguemeytesigo #IFollowBack #YouTube #Russiandoll #Ucrania #QEPD #girl #HalaMadrid
#Bitcoin #Binance #CanYaman #UFCVegas56 #USA  #PSG #España #México #Argentina #Bolivia #Ecuador #Chile #Colombia #Ethereum #TikTok

https://t.co/jvpGfOANyd https://t.co/ci4Vp41Ujm","Twitter for Android",274,,,,TRUE,FALSE,0,1,,,"siguemeytesigo IFollowBack YouTube Russiandoll Ucrania QEPD girl HalaMadrid Bitcoin Binance CanYaman UFCVegas56 USA PSG España México Argentina Bolivia Ecuador Chile Colombia Ethereum TikTok",,"vm.tiktok.com/ZMNdjNp2x/?k=1 twitter.com/EmaGainFollowe…","https://t.co/jvpGfOANyd https://t.co/ci4Vp41Ujm","https://vm.tiktok.com/ZMNdjNp2x/?k=1 https://twitter.com/EmaGainFollower/status/1532530184053727261",,,,,,,,,,,"es","xxx1532530184053727261","@GuiverMiguel Sdv",2022-06-03 01:10:43,"Twitter for Android",2,1,"xxx1400214877000638473","EmaGainFollower","𝓔𝓶𝓪 📍💘 🇬🇹",93553,50674,32078,"🅶🆄🅰🆃🅴🅼🅰🅻🅰 🇬🇹","𝕋𝕖 𝕒𝕪𝕦𝕕𝕒𝕞𝕠𝕤 𝕒 𝕔𝕣𝕖𝕔𝕖𝕣 𝐍𝐨 𝐏𝐨𝐫𝐧𝐨 𝐍𝐨 𝐃𝐌
#𝑬𝒎𝒂𝒏𝒖𝒆𝒍𝑮𝒂𝒊𝒏𝑭𝒐𝒍𝒍𝒐𝒘𝒆𝒓𝒔 #𝕭𝖑𝖊𝖘𝖘𝖎𝖓𝖌𝕰𝖒𝖆𝖓𝖚𝖊𝖑𝕿𝖊𝖆𝖒
#MarceTeAyuda",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Yosoy20212/status/1533438602461564928","Yosoy2021","Madrid","#Hipnosis...
https://t.co/SZagUGzw0R☝️
#Propósito 2022🤝
#DejarDeFumar🚭 Para Siempre.

#Like👍#Campanita🔔 #Suscríbete😍
#Comparte🙏
#siguemeytesigo","https://t.co/SZagUGzw0R",FALSE,566,1206,4,3660,2902,2021-08-17 23:41:39,FALSE,"https://t.co/SZagUGzw0R","https://youtu.be/rSPRlmcUq1M",,"https://pbs.twimg.com/profile_banners/1427777291489267713/1639740181",,"http://pbs.twimg.com/profile_images/1471803114256744458/lZh2wdsX_normal.jpg"
"xxx1427777291489267713","xxx1533438512787333120",2022-06-05 13:20:06,"Yosoy20212","🙏🙏🙏🙏
Dios te oiga... 
Comparte 😉. 
#siguemeytesigo #IFollowBack #YouTube #Russiandoll #Ucrania #QEPD #girl #HalaMadrid
#Bitcoin #Binance #CanYaman #UFCVegas56 #USA  #PSG #España #México #Argentina #Bolivia #Ecuador #Chile #Colombia #Ethereum #TikTok

https://t.co/jvpGfOANyd https://t.co/mnwZYJTlEk","Twitter for Android",274,,,,TRUE,FALSE,0,1,,,"siguemeytesigo IFollowBack YouTube Russiandoll Ucrania QEPD girl HalaMadrid Bitcoin Binance CanYaman UFCVegas56 USA PSG España México Argentina Bolivia Ecuador Chile Colombia Ethereum TikTok",,"vm.tiktok.com/ZMNdjNp2x/?k=1 twitter.com/Isaac_Carrillo…","https://t.co/jvpGfOANyd https://t.co/mnwZYJTlEk","https://vm.tiktok.com/ZMNdjNp2x/?k=1 https://twitter.com/Isaac_Carrillo7/status/1532553966743166979",,,,,,,,,,,"es","xxx1532553966743166979","Sígueme y te sigo 👏👏📍",2022-06-03 02:45:13,"Twitter for Android",40,9,"xxx1397710629897707521","Isaac_Carrillo7","𝕴𝖘𝖆𝖆𝖈 𝕮𝖆𝖗𝖗𝖎𝖑𝖑𝖔 📍👏",15090,14447,9785,"Nueva York, USA","𝓔𝓶𝓪𝓷𝓾𝓮𝓵 𝓖𝓪𝓲𝓷 𝓕𝓸𝓵𝓵𝓸𝔀𝓮𝓻𝓼 📍
Mátame o acéptame como soy, por qué jamás cambiaré.
 #EmanuelGainFollowers 👏👏📍👏👏",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Yosoy20212/status/1533438512787333120","Yosoy2021","Madrid","#Hipnosis...
https://t.co/SZagUGzw0R☝️
#Propósito 2022🤝
#DejarDeFumar🚭 Para Siempre.

#Like👍#Campanita🔔 #Suscríbete😍
#Comparte🙏
#siguemeytesigo","https://t.co/SZagUGzw0R",FALSE,566,1206,4,3660,2902,2021-08-17 23:41:39,FALSE,"https://t.co/SZagUGzw0R","https://youtu.be/rSPRlmcUq1M",,"https://pbs.twimg.com/profile_banners/1427777291489267713/1639740181",,"http://pbs.twimg.com/profile_images/1471803114256744458/lZh2wdsX_normal.jpg"
